id,name,class,mass,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
152,Trinculo,SAT,4645872000000000,14.3738887817917238,-13.77561384300366853,-0.2429153849245171137,0.002462884969516634763,0.002972944503546471381,6.264625835938509722e-05
153,Francisco,SAT,8392543000000000,14.44529044986204447,-13.75478690515866376,-0.2317411668120253621,0.002236532754429362575,0.002157305640639048741,-0.000372498769165820903
154,Margaret,SAT,6294407000000000,14.48175593591020238,-13.7668817425529415,-0.3016705824211294851,0.002649941134023262382,0.002931341249152559763,0.0002821161913575668439
155,Ferdinand,SAT,6294407000000000,14.51865714919441963,-13.72823973051733937,-0.2507058771569958822,0.002815216421060412824,0.00226258694553525732,-0.0001136685645841532019
156,Perdita,SAT,18000000000000000,14.43004699426919224,-13.73557978357728437,-0.238309588488531926,0.001047714366570282746,0.003673586185428053073,0.004639433720156134477
157,Mab,SAT,1000000000000000,14.43011324430162468,-13.73550270281063312,-0.237642707291162103,0.006047040233940675046,0.002331414690320962688,0.002881078955350747754
158,Cupid,SAT,3800000000000000,14.43005206309832644,-13.73553687437827087,-0.2379935759145885565,0.00416574792710612974,0.003006567903148080981,0.004819463289225066165
159,Triton,SAT,2.140298999999999928e+22,16.80875014727298833,-24.99278750053324671,0.1285288113874003546,0.00331641588639922753,0.003763556750628339366,0.001296148274178650708
160,Nereid,SAT,3.087257e+19,16.81686965063365591,-24.93032909508267991,0.1318258308264353973,0.002321501584573652625,0.00170436578150388136,-0.0001154365075050560165
161,Naiad,SAT,127808300000000000,16.81068936749890952,-24.99295361346797506,0.1271819481895188897,0.008640183624879584773,0.001391887372503620903,-0.003327149055066569092
162,Thalassa,SAT,353427400000000000,16.81071933504355442,-24.99234269593360125,0.1273960592804213032,-0.003673806377880817729,0.0002176609428588458482,0.001915190496227708438
163,Despina,SAT,1748980000000000000,16.81102614115560812,-24.99280357119969409,0.127106690313525339,0.006063194081326729254,0.007345590062430869434,0.0004652523030221416504
164,Galatea,SAT,2845228000000000000,16.81102897672429108,-24.99233967385185196,0.1272715364655126469,-0.001434795382008802189,0.005289100919937291846,0.00280024350675081319
165,Larissa,SAT,3818296000000000000,16.81099752881456766,-24.99222586721619166,0.1273273847107407875,-0.001843935514098098832,0.003942731743250793043,0.002489582586691104719
166,Proteus,SAT,3.870713e+19,16.81024192563184982,-24.99219447384212245,0.1276527807769853862,-0.0003469599591065550097,-0.00151255152930768774,-9.874026161571747241e-05
167,Halimede,SAT,89920110000000000,16.70194589527964268,-25.06707573177377668,0.1449778852486955927,0.002588366909832605887,0.001918850373441081817,0.0001715002480713581005
168,Psamathe,SAT,14986680000000000,17.13212015030516966,-25.02932321433956631,-0.1401812763358991909,0.002633123320908644076,0.001658700879205051142,-1.121101885545114775e-05
169,Sao,SAT,89920110000000000,16.75303771335037695,-24.93871224100049133,0.2283627631709498895,0.002371566924442649466,0.00147912212493605936,-3.70726150694250658e-05
170,Laomedeia,SAT,89920110000000000,16.99154163563294873,-24.99490140645451319,0.01485510335644868452,0.002645275257231264818,0.00197448351050621496,-4.471700819516979535e-05
